                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                0.49473,                0.31628,                0.83598,                 0.9958,                0.99213,                0.99488,                 0.9296,                0.41665,                 0.2667,                0.79219,              0.0012724,              0.0012724,              0.0012724
                    149,                0.50107,                0.31489,                 0.8311,                0.99292,                0.99038,                0.99475,                0.93422,                0.40425,                0.26203,                0.79016,              0.0012674,              0.0012674,              0.0012674
                    150,                 0.4774,                0.30728,                0.84161,                0.99172,                0.99213,                0.99469,                0.93796,                0.40033,                0.26251,                0.79041,              0.0012624,              0.0012624,              0.0012624
                    151,                0.48732,                 0.3159,                0.84923,                0.99288,                0.99213,                0.99479,                0.93363,                0.41356,                0.26606,                0.79251,              0.0012575,              0.0012575,              0.0012575
                    152,                 0.4938,                0.32587,                 0.8436,                0.99616,                0.99213,                0.99479,                0.93806,                 0.4028,                0.26088,                0.79078,              0.0012526,              0.0012526,              0.0012526
                    153,                0.48369,                0.31198,                0.83955,                0.99799,                0.98775,                 0.9948,                0.93583,                0.40837,                0.25856,                0.78994,              0.0012476,              0.0012476,              0.0012476
                    154,                0.47074,                0.30589,                0.82703,                 0.9944,                0.99213,                0.99482,                0.93497,                0.40819,                0.25801,                0.78977,              0.0012426,              0.0012426,              0.0012426
                    155,                0.48515,                0.31696,                0.83847,                0.99649,                0.99378,                0.99489,                0.93603,                0.40762,                0.25658,                0.79062,              0.0012377,              0.0012377,              0.0012377
                    156,                0.48102,                0.30776,                0.84324,                0.99523,                0.99213,                 0.9949,                 0.9362,                 0.4122,                0.26054,                0.79169,              0.0012328,              0.0012328,              0.0012328
                    157,                0.48294,                0.31052,                0.83732,                0.99474,                0.99272,                0.99492,                0.94457,                  0.386,                0.24955,                 0.7864,              0.0012278,              0.0012278,              0.0012278
                    158,                0.47349,                0.30846,                0.83989,                0.99386,                0.99104,                0.99492,                0.94331,                0.38649,                0.25185,                0.78667,              0.0012228,              0.0012228,              0.0012228
                    159,                0.49499,                0.31817,                0.83562,                 0.9935,                0.99213,                0.99488,                0.93817,                0.40181,                0.25378,                0.78908,              0.0012179,              0.0012179,              0.0012179
                    160,                0.50136,                 0.3215,                0.84237,                0.99735,                0.98924,                0.99491,                0.94125,                0.38961,                0.24911,                0.78796,              0.0012129,              0.0012129,              0.0012129
                    161,                0.47147,                 0.3119,                0.83281,                0.99522,                0.99125,                 0.9949,                0.93763,                0.39496,                0.25238,                0.78912,               0.001208,               0.001208,               0.001208
                    162,                 0.4762,                0.30745,                0.83817,                0.99211,                0.99018,                0.99482,                0.93692,                0.38271,                0.25789,                0.78699,               0.001203,               0.001203,               0.001203
                    163,                0.47485,                 0.3086,                 0.8277,                0.99453,                0.99388,                0.99495,                0.94411,                 0.3806,                0.25101,                0.78639,              0.0011981,              0.0011981,              0.0011981
                    164,                0.48005,                 0.3046,                0.84359,                0.99768,                0.99388,                0.99498,                0.94124,                0.38577,                0.24912,                0.78619,              0.0011932,              0.0011932,              0.0011932
                    165,                0.46941,                0.29888,                0.83144,                0.99883,                0.99388,                0.99498,                0.93937,                0.39313,                0.24998,                0.78735,              0.0011882,              0.0011882,              0.0011882
                    166,                0.45663,                0.29924,                0.83257,                0.99824,                0.99315,                0.99498,                0.94176,                0.38918,                 0.2504,                0.78644,              0.0011833,              0.0011833,              0.0011833
                    167,                0.48829,                0.30771,                0.84223,                0.99387,                0.99271,                0.99494,                 0.9372,                0.39511,                0.25908,                0.78764,              0.0011783,              0.0011783,              0.0011783
                    168,                0.48661,                0.31353,                0.83671,                0.99823,                0.98751,                 0.9949,                 0.9382,                0.39322,                0.25674,                0.78757,              0.0011734,              0.0011734,              0.0011734
                    169,                0.49011,                0.30673,                0.83058,                0.99708,                0.98775,                0.99484,                0.93591,                 0.4036,                0.25883,                0.79065,              0.0011684,              0.0011684,              0.0011684
                    170,                0.50657,                0.31789,                0.84441,                0.99612,                0.98863,                0.99489,                0.94018,                0.39488,                0.25497,                0.79045,              0.0011635,              0.0011635,              0.0011635
                    171,                0.45462,                0.30596,                0.83155,                0.99461,                0.99213,                0.99489,                0.94435,                  0.384,                0.24691,                0.78581,              0.0011585,              0.0011585,              0.0011585
                    172,                0.47913,                0.31033,                0.83971,                0.99735,                0.98824,                 0.9947,                0.94485,                0.39123,                0.25181,                0.78842,              0.0011536,              0.0011536,              0.0011536
                    173,                0.47181,                0.31114,                0.84367,                0.99471,                0.98733,                0.99447,                0.94011,                0.39293,                0.25504,                0.78872,              0.0011486,              0.0011486,              0.0011486
                    174,                0.47591,                0.30794,                 0.8342,                0.99297,                0.98921,                0.99478,                0.93696,                0.39384,                0.25501,                0.78713,              0.0011437,              0.0011437,              0.0011437
                    175,                0.47889,                0.30369,                0.84283,                0.99431,                0.99213,                0.99493,                0.94022,                0.39205,                0.25495,                0.78709,              0.0011387,              0.0011387,              0.0011387
                    176,                0.47717,                0.31231,                0.84063,                0.99713,                0.99213,                0.99494,                0.94224,                0.38672,                0.24838,                0.78644,              0.0011337,              0.0011337,              0.0011337
                    177,                0.48613,                0.31411,                0.83895,                0.99736,                0.99189,                0.99494,                0.94534,                0.37411,                0.24241,                0.78419,              0.0011288,              0.0011288,              0.0011288
                    178,                 0.4844,                0.31951,                0.84642,                0.99561,                0.99185,                0.99488,                0.94785,                0.37164,                 0.2405,                0.78434,              0.0011239,              0.0011239,              0.0011239
                    179,                0.45201,                0.30056,                0.84426,                0.99561,                0.99118,                 0.9949,                0.94276,                0.38793,                0.24625,                0.78511,              0.0011189,              0.0011189,              0.0011189
                    180,                0.48742,                0.30569,                 0.8294,                0.99735,                0.98824,                0.99488,                  0.937,                0.40539,                0.25506,                 0.7881,               0.001114,               0.001114,               0.001114
                    181,                0.48267,                0.31084,                0.83491,                0.99292,                0.99213,                0.99483,                0.93763,                0.39193,                0.24933,                0.78832,               0.001109,               0.001109,               0.001109
                    182,                 0.4605,                0.30227,                0.82644,                0.99561,                0.99141,                0.99475,                0.93565,                0.38821,                0.25045,                0.78609,              0.0011041,              0.0011041,              0.0011041
                    183,                0.46277,                0.29617,                0.83977,                0.99649,                0.99313,                 0.9949,                0.94294,                0.38116,                0.24729,                0.78452,              0.0010991,              0.0010991,              0.0010991
                    184,                0.47147,                0.30518,                0.83608,                0.99697,                0.99213,                0.99493,                0.94247,                0.38184,                0.24361,                 0.7848,              0.0010941,              0.0010941,              0.0010941
                    185,                0.44402,                0.30071,                0.83269,                0.99736,                0.99136,                0.99489,                0.94427,                0.37003,                0.24312,                0.78383,              0.0010892,              0.0010892,              0.0010892
                    186,                0.45973,                0.29762,                0.82841,                0.99527,                0.99213,                0.99485,                0.94198,                0.37968,                0.24855,                0.78416,              0.0010842,              0.0010842,              0.0010842
                    187,                0.45567,                 0.3021,                0.83808,                0.99387,                0.99287,                0.99491,                0.94057,                0.37773,                0.24516,                0.78459,              0.0010793,              0.0010793,              0.0010793
                    188,                0.45509,                 0.3025,                 0.8239,                0.99561,                0.99213,                0.99491,                0.94359,                0.38219,                0.24425,                0.78525,              0.0010743,              0.0010743,              0.0010743
                    189,                0.47085,                0.30438,                0.83149,                0.99615,                0.99125,                0.99492,                0.94096,                0.39041,                0.24908,                0.78551,              0.0010694,              0.0010694,              0.0010694
                    190,                0.46001,                 0.2989,                0.83029,                0.99641,                0.99038,                0.99492,                0.94583,                0.37626,                0.24657,                0.78518,              0.0010645,              0.0010645,              0.0010645
                    191,                0.46059,                0.29656,                0.83296,                0.99474,                0.99331,                0.99488,                0.94661,                0.37641,                0.24594,                0.78416,              0.0010595,              0.0010595,              0.0010595
                    192,                0.44038,                0.29052,                 0.8367,                0.99598,                0.99388,                 0.9949,                 0.9447,                 0.3745,                0.24525,                0.78395,              0.0010545,              0.0010545,              0.0010545
                    193,                0.46647,                0.30181,                0.83578,                0.99561,                 0.9932,                 0.9949,                0.94472,                0.37554,                0.24411,                0.78416,              0.0010496,              0.0010496,              0.0010496
                    194,                0.47921,                0.30223,                0.83965,                0.99333,                0.99125,                0.99479,                0.94357,                0.37686,                0.24547,                0.78466,              0.0010447,              0.0010447,              0.0010447
                    195,                 0.4553,                0.29105,                0.82773,                  0.993,                0.99271,                0.99474,                 0.9449,                0.36507,                0.24132,                0.78475,              0.0010397,              0.0010397,              0.0010397
                    196,                 0.4617,                0.30054,                0.83044,                 0.9945,                0.99213,                0.99482,                0.94624,                0.36282,                0.23979,                0.78513,              0.0010347,              0.0010347,              0.0010347
                    197,                0.45261,                0.29052,                0.82582,                 0.9963,                0.98863,                0.99478,                0.94592,                0.36856,                0.24319,                0.78418,              0.0010298,              0.0010298,              0.0010298
                    198,                0.45503,                0.29231,                0.83298,                0.99629,                0.98863,                0.99469,                 0.9476,                0.36782,                0.24416,                0.78395,              0.0010249,              0.0010249,              0.0010249
                    199,                0.46793,                0.30049,                0.83588,                0.99413,                  0.993,                0.99477,                0.94873,                0.36908,                0.24492,                 0.7838,              0.0010199,              0.0010199,              0.0010199
                    200,                0.44293,                0.29348,                0.82897,                0.99588,                  0.993,                0.99487,                0.94821,                0.36532,                0.24218,                 0.7833,              0.0010149,              0.0010149,              0.0010149
                    201,                0.45631,                0.29632,                0.83393,                0.99659,                0.98775,                0.99486,                0.94512,                0.37293,                0.24667,                0.78367,                0.00101,                0.00101,                0.00101
                    202,                0.46845,                0.29591,                0.83049,                 0.9956,                 0.9887,                0.99487,                0.93927,                0.38143,                0.24655,                0.78408,               0.001005,               0.001005,               0.001005
                    203,                0.45398,                0.29947,                0.83131,                0.99409,                  0.993,                0.99487,                0.94586,                 0.3623,                0.24043,                 0.7829,              0.0010001,              0.0010001,              0.0010001
                    204,                0.43713,                 0.2861,                0.82941,                0.99474,                0.99355,                0.99489,                0.94121,                0.38769,                0.24768,                0.78559,             0.00099515,             0.00099515,             0.00099515
                    205,                0.45291,                0.29255,                0.83656,                0.99635,                  0.993,                0.99494,                0.94617,                0.37041,                0.24314,                0.78359,              0.0009902,              0.0009902,              0.0009902
                    206,                0.44326,                0.29307,                0.82386,                0.99724,                0.99388,                0.99493,                 0.9431,                0.36922,                0.23755,                0.78443,             0.00098525,             0.00098525,             0.00098525
                    207,                0.44887,                0.28776,                0.82162,                0.99545,                0.99388,                0.99493,                0.94922,                0.35819,                 0.2351,                  0.784,              0.0009803,              0.0009803,              0.0009803
                    208,                0.44305,                0.28868,                0.81924,                0.99469,                0.99388,                0.99491,                0.94688,                0.36968,                0.23925,                0.78514,             0.00097535,             0.00097535,             0.00097535
                    209,                0.43786,                0.28202,                0.82736,                0.99557,                0.99388,                0.99492,                0.94936,                0.36062,                0.23327,                0.78284,              0.0009704,              0.0009704,              0.0009704
                    210,                0.45043,                0.29195,                0.82656,                0.99704,                0.99388,                0.99488,                0.95412,                0.35017,                0.23167,                0.78204,             0.00096545,             0.00096545,             0.00096545
                    211,                0.43385,                0.27975,                0.81928,                0.99387,                0.99334,                0.99486,                0.95114,                0.35583,                 0.2328,                0.78394,              0.0009605,              0.0009605,              0.0009605
                    212,                0.44019,                0.28017,                0.82244,                0.99647,                0.98788,                0.99484,                0.95092,                0.35075,                0.22946,                0.78404,             0.00095555,             0.00095555,             0.00095555
                    213,                0.45192,                0.29195,                0.84201,                0.99729,                0.98775,                0.99485,                0.95515,                0.34403,                 0.2297,                0.78258,              0.0009506,              0.0009506,              0.0009506
                    214,                0.44075,                  0.293,                0.83091,                0.99647,                0.98838,                0.99489,                0.94926,                0.36166,                0.23686,                0.78386,             0.00094565,             0.00094565,             0.00094565
                    215,                0.42206,                0.27845,                0.83053,                0.99561,                0.99256,                0.99492,                0.95071,                0.36183,                0.23539,                0.78351,              0.0009407,              0.0009407,              0.0009407
                    216,                0.40801,                 0.2732,                0.83018,                0.99517,                0.99388,                0.99489,                 0.9483,                0.36305,                0.23698,                0.78294,             0.00093575,             0.00093575,             0.00093575
                    217,                 0.4158,                0.27543,                0.82561,                0.99528,                0.99388,                0.99488,                0.95205,                0.35273,                0.23065,                0.78171,              0.0009308,              0.0009308,              0.0009308
                    218,                0.41529,                0.27834,                0.81901,                0.99633,                0.99388,                0.99488,                0.95066,                0.35394,                0.23508,                 0.7809,             0.00092585,             0.00092585,             0.00092585
                    219,                0.41941,                 0.2773,                0.82431,                0.99535,                0.99388,                 0.9949,                0.95427,                0.34409,                0.22936,                0.78002,              0.0009209,              0.0009209,              0.0009209
                    220,                0.43827,                0.28872,                0.82563,                0.99627,                0.99388,                0.99494,                0.95308,                 0.3465,                0.22933,                0.77984,             0.00091595,             0.00091595,             0.00091595
                    221,                0.44507,                0.29636,                0.82939,                0.99468,                0.99388,                0.99495,                0.94678,                0.35927,                0.23594,                0.78148,               0.000911,               0.000911,               0.000911
                    222,                 0.4293,                0.28971,                 0.8248,                0.99387,                0.99334,                0.99488,                0.94599,                0.35947,                0.23479,                0.78132,             0.00090605,             0.00090605,             0.00090605
                    223,                  0.419,                0.27704,                  0.824,                0.99561,                0.99225,                0.99492,                0.94882,                 0.3504,                0.23368,                0.78065,              0.0009011,              0.0009011,              0.0009011
                    224,                0.41855,                0.28319,                0.82374,                0.99649,                0.99387,                0.99492,                0.94992,                 0.3529,                0.23635,                0.77975,             0.00089615,             0.00089615,             0.00089615
                    225,                0.43627,                0.29018,                0.82955,                0.99512,                  0.993,                0.99491,                0.94827,                0.34985,                0.23142,                0.77948,              0.0008912,              0.0008912,              0.0008912
                    226,                0.44464,                0.29681,                0.83349,                0.99387,                0.99282,                0.99479,                0.95518,                0.33754,                0.22629,                0.77864,             0.00088625,             0.00088625,             0.00088625
                    227,                0.44026,                0.28414,                 0.8309,                0.99174,                0.99213,                0.99475,                0.95311,                0.33974,                0.22757,                0.77947,              0.0008813,              0.0008813,              0.0008813
                    228,                0.43211,                0.28413,                0.82529,                0.99523,                0.98775,                0.99476,                0.95172,                0.34947,                0.23344,                0.78027,             0.00087635,             0.00087635,             0.00087635
                    229,                0.43749,                0.28754,                0.83818,                0.99647,                0.98925,                0.99489,                0.95256,                0.34886,                0.23044,                 0.7807,              0.0008714,              0.0008714,              0.0008714
                    230,                0.45276,                0.29618,                0.82726,                0.99474,                0.99196,                0.99485,                 0.9573,                0.34115,                0.22888,                0.77943,             0.00086645,             0.00086645,             0.00086645
                    231,                0.44052,                0.28781,                0.83143,                0.99605,                0.99213,                0.99486,                0.95221,                0.34916,                 0.2296,                0.78045,              0.0008615,              0.0008615,              0.0008615
                    232,                0.42757,                0.28553,                0.83203,                0.99473,                0.99159,                0.99485,                0.94769,                0.35509,                0.23283,                0.78089,             0.00085655,             0.00085655,             0.00085655
                    233,                0.41196,                0.26961,                0.82918,                0.99561,                0.99242,                0.99488,                0.95026,                0.35291,                0.23222,                0.78008,              0.0008516,              0.0008516,              0.0008516
                    234,                0.42481,                 0.2758,                0.82506,                0.99733,                0.98863,                0.99489,                0.95398,                0.34394,                0.22661,                0.77933,             0.00084665,             0.00084665,             0.00084665
                    235,                0.44451,                0.27965,                0.82364,                0.99735,                0.98888,                0.99494,                 0.9574,                0.33661,                0.22318,                0.77846,              0.0008417,              0.0008417,              0.0008417
                    236,                0.43815,                0.28597,                0.82422,                 0.9979,                0.98863,                0.99494,                0.95554,                0.34497,                  0.225,                 0.7791,             0.00083675,             0.00083675,             0.00083675
                    237,                0.41859,                0.27877,                 0.8184,                0.99735,                 0.9883,                0.99488,                0.95388,                0.34904,                 0.2266,                0.78084,              0.0008318,              0.0008318,              0.0008318
                    238,                0.41969,                0.28022,                0.81795,                0.99535,                0.99213,                0.99491,                0.95117,                0.35776,                0.23079,                0.78091,             0.00082685,             0.00082685,             0.00082685
                    239,                0.40877,                0.27449,                0.82229,                0.99649,                 0.9927,                0.99496,                  0.956,                0.33844,                0.22418,                0.77921,              0.0008219,              0.0008219,              0.0008219
                    240,                0.44485,                0.28488,                0.83293,                0.99789,                0.99213,                0.99497,                0.95532,                0.34516,                0.22611,                0.78017,             0.00081695,             0.00081695,             0.00081695
                    241,                0.40302,                0.26926,                0.82419,                0.99824,                0.99272,                0.99496,                0.95714,                0.33155,                0.22085,                 0.7785,               0.000812,               0.000812,               0.000812
                    242,                0.40486,                0.26689,                0.81512,                0.99736,                0.99143,                0.99497,                 0.9547,                 0.3366,                0.22365,                0.78014,             0.00080705,             0.00080705,             0.00080705
                    243,                0.43152,                0.28186,                0.82658,                0.99641,                0.99213,                0.99496,                0.95107,                0.34518,                0.22546,                0.78071,              0.0008021,              0.0008021,              0.0008021
                    244,                0.41039,                0.26777,                0.81766,                0.99526,                0.99213,                0.99492,                 0.9491,                0.34765,                0.22425,                0.78082,             0.00079715,             0.00079715,             0.00079715
                    245,                0.41256,                0.27669,                0.82307,                0.99542,                0.99125,                0.99488,                0.94921,                0.34717,                0.22788,                  0.781,              0.0007922,              0.0007922,              0.0007922
                    246,                0.42458,                0.27655,                0.82996,                0.99471,                0.99213,                0.99489,                0.94758,                0.34964,                0.22406,                0.78053,             0.00078725,             0.00078725,             0.00078725
                    247,                 0.4408,                0.28834,                0.81573,                0.99705,                0.99213,                0.99495,                0.95287,                0.34088,                 0.2245,                0.78073,              0.0007823,              0.0007823,              0.0007823
                    248,                0.41919,                0.27973,                0.82272,                0.99797,                0.99213,                0.99495,                0.95536,                0.33989,                0.22219,                  0.781,             0.00077735,             0.00077735,             0.00077735
                    249,                0.40201,                0.27491,                0.82567,                0.99824,                0.99279,                0.99496,                 0.9579,                0.33857,                0.22039,                0.78069,              0.0007724,              0.0007724,              0.0007724
                    250,                0.42528,                0.27755,                0.82078,                0.99824,                0.99298,                0.99493,                0.95841,                0.33416,                0.21979,                 0.7796,             0.00076745,             0.00076745,             0.00076745
                    251,                0.39381,                 0.2638,                0.81726,                0.99736,                0.99053,                0.99494,                0.95302,                0.34853,                0.22568,                0.78146,              0.0007625,              0.0007625,              0.0007625
                    252,                0.41447,                0.27784,                0.82965,                0.99818,                  0.993,                0.99497,                 0.9552,                0.33972,                0.22192,                0.78055,             0.00075755,             0.00075755,             0.00075755
                    253,                0.40438,                0.26862,                0.82035,                0.99824,                0.99369,                0.99498,                0.95531,                0.34279,                0.22202,                0.78004,              0.0007526,              0.0007526,              0.0007526
                    254,                0.41595,                0.27817,                0.82198,                0.99824,                0.99365,                0.99498,                0.95547,                 0.3474,                0.22466,                0.78143,             0.00074765,             0.00074765,             0.00074765
                    255,                0.40635,                0.27469,                0.82594,                0.99736,                0.99322,                0.99499,                0.95759,                0.33739,                0.22275,                0.77995,              0.0007427,              0.0007427,              0.0007427
                    256,                0.41356,                0.27819,                0.81561,                0.99736,                0.99076,                0.99498,                0.95781,                0.33696,                0.22177,                0.78003,             0.00073775,             0.00073775,             0.00073775
                    257,                0.41069,                0.27015,                0.82439,                0.99736,                0.99173,                0.99498,                0.96084,                0.32946,                 0.2223,                 0.7784,              0.0007328,              0.0007328,              0.0007328
                    258,                0.42024,                0.27698,                 0.8234,                0.99796,                0.99213,                0.99498,                0.96315,                0.32477,                0.21998,                0.77737,             0.00072785,             0.00072785,             0.00072785
                    259,                0.42199,                0.27603,                0.82559,                  0.998,                0.99213,                0.99498,                 0.9596,                0.33155,                0.22051,                0.77843,              0.0007229,              0.0007229,              0.0007229
                    260,                0.40239,                0.26973,                 0.8291,                 0.9983,                0.99213,                0.99499,                0.96034,                 0.3328,                0.21956,                0.77889,             0.00071795,             0.00071795,             0.00071795
                    261,                0.40695,                0.27572,                0.82482,                0.99727,                0.99388,                0.99498,                 0.9611,                0.33411,                0.21887,                0.77898,               0.000713,               0.000713,               0.000713
                    262,                 0.4216,                0.27687,                0.82612,                0.99736,                0.99244,                0.99498,                0.95938,                0.33399,                0.21941,                0.77991,             0.00070805,             0.00070805,             0.00070805
                    263,                0.39922,                0.26486,                0.81887,                0.99615,                0.99213,                0.99492,                0.95752,                0.33307,                0.22387,                0.77984,              0.0007031,              0.0007031,              0.0007031
                    264,                0.40431,                 0.2689,                0.82368,                0.99598,                0.99213,                0.99485,                0.95326,                0.34501,                0.22822,                0.78058,             0.00069815,             0.00069815,             0.00069815
                    265,                0.41042,                0.27125,                0.82685,                0.99649,                0.99285,                0.99487,                0.95931,                0.32694,                0.21876,                  0.778,              0.0006932,              0.0006932,              0.0006932
                    266,                0.42574,                0.27996,                0.82757,                0.99789,                0.99213,                0.99496,                0.96059,                0.32736,                0.21643,                0.77747,             0.00068825,             0.00068825,             0.00068825
                    267,                0.42965,                0.27687,                0.82565,                0.99721,                0.99213,                0.99497,                0.96284,                0.32513,                0.21399,                0.77807,              0.0006833,              0.0006833,              0.0006833
                    268,                0.40321,                0.26498,                0.82017,                0.99736,                0.99271,                0.99498,                0.95906,                0.33139,                0.21635,                0.77913,             0.00067835,             0.00067835,             0.00067835
                    269,                  0.404,                0.26683,                0.82046,                0.99819,                0.99388,                0.99499,                0.96368,                0.32483,                0.21372,                0.77764,              0.0006734,              0.0006734,              0.0006734
                    270,                0.40493,                0.26992,                 0.8306,                0.99804,                  0.993,                0.99499,                0.96125,                0.32412,                0.21372,                0.77742,             0.00066845,             0.00066845,             0.00066845
                    271,                0.39782,                0.27176,                0.81949,                0.99737,                0.99377,                0.99496,                0.96313,                 0.3145,                0.21316,                0.77677,              0.0006635,              0.0006635,              0.0006635
                    272,                0.40875,                0.27044,                0.82792,                0.99736,                0.99285,                0.99495,                0.95978,                0.32974,                0.21648,                0.77833,             0.00065855,             0.00065855,             0.00065855
                    273,                0.38585,                0.26301,                0.81583,                0.99639,                0.99388,                0.99496,                0.96386,                0.32126,                 0.2126,                0.77753,              0.0006536,              0.0006536,              0.0006536
                    274,                0.39971,                0.27054,                0.81519,                0.99647,                0.99388,                0.99496,                 0.9605,                 0.3317,                0.21542,                0.77855,             0.00064865,             0.00064865,             0.00064865
                    275,                0.40519,                0.26787,                0.82319,                 0.9961,                0.99213,                0.99496,                0.96138,                0.32809,                0.21484,                0.77841,              0.0006437,              0.0006437,              0.0006437
                    276,                0.39801,                0.26371,                0.81535,                0.99517,                0.99213,                0.99496,                0.96162,                0.32462,                0.21365,                0.77786,             0.00063875,             0.00063875,             0.00063875
                    277,                 0.4128,                0.27095,                0.81702,                0.99561,                0.99277,                0.99497,                0.96625,                0.31057,                0.20954,                0.77606,              0.0006338,              0.0006338,              0.0006338
                    278,                0.38908,                  0.257,                0.81969,                0.99474,                0.99354,                0.99497,                0.96555,                0.31797,                0.20923,                0.77711,             0.00062885,             0.00062885,             0.00062885
                    279,                0.37884,                0.25214,                0.82187,                0.99824,                  0.993,                0.99499,                0.96684,                 0.3078,                0.20833,                0.77647,              0.0006239,              0.0006239,              0.0006239
                    280,                0.37753,                0.25179,                0.81146,                0.99729,                0.99388,                0.99499,                0.96515,                0.31801,                 0.2082,                  0.777,             0.00061895,             0.00061895,             0.00061895
                    281,                0.40184,                0.26423,                0.82178,                0.99736,                0.99277,                0.99497,                0.96548,                0.31761,                0.20898,                0.77578,               0.000614,               0.000614,               0.000614
                    282,                0.40956,                  0.273,                 0.8228,                0.99823,                0.98859,                0.99494,                0.96304,                0.31837,                0.21054,                0.77617,             0.00060905,             0.00060905,             0.00060905
                    283,                0.40163,                0.26676,                0.82555,                0.99808,                0.98863,                0.99494,                0.96198,                0.31914,                0.21198,                0.77644,              0.0006041,              0.0006041,              0.0006041
                    284,                0.39029,                 0.2553,                0.82694,                0.99808,                0.98863,                0.99494,                0.95931,                0.32309,                0.20989,                0.77667,             0.00059915,             0.00059915,             0.00059915
                    285,                0.39954,                0.25869,                0.81194,                0.99807,                0.98863,                0.99492,                 0.9541,                0.33237,                0.21457,                0.77764,              0.0005942,              0.0005942,              0.0005942
                    286,                0.39157,                0.25974,                0.81834,                0.99815,                0.98863,                 0.9949,                0.95724,                 0.3227,                0.21187,                 0.7765,             0.00058925,             0.00058925,             0.00058925
                    287,                0.39199,                0.26073,                0.82357,                0.99823,                0.98838,                 0.9949,                0.96028,                0.31263,                0.20866,                0.77532,              0.0005843,              0.0005843,              0.0005843
                    288,                0.39259,                 0.2572,                0.82375,                0.99642,                0.98863,                0.99489,                0.95713,                0.32901,                 0.2143,                0.77661,             0.00057935,             0.00057935,             0.00057935
                    289,                0.39804,                0.25763,                0.82161,                0.99629,                0.98863,                0.99494,                0.96051,                0.31688,                0.21016,                0.77556,              0.0005744,              0.0005744,              0.0005744
                    290,                0.39924,                0.25895,                0.83036,                0.99685,                0.99038,                0.99497,                0.96205,                0.31586,                0.21044,                0.77561,             0.00056945,             0.00056945,             0.00056945
                    291,                0.37526,                0.25238,                0.81551,                0.99649,                0.99304,                0.99498,                0.96609,                0.30254,                0.20459,                0.77436,              0.0005645,              0.0005645,              0.0005645
                    292,                 0.3784,                0.25276,                0.81229,                0.99649,                0.99465,                0.99499,                 0.9636,                0.31625,                 0.2081,                0.77588,             0.00055955,             0.00055955,             0.00055955
                    293,                0.39695,                0.26108,                 0.8128,                0.99649,                0.99453,                0.99498,                0.96714,                0.31096,                0.20717,                0.77549,              0.0005546,              0.0005546,              0.0005546
                    294,                0.39071,                0.25513,                 0.8131,                0.99351,                0.99475,                0.99496,                 0.9641,                0.30945,                0.20801,                0.77548,             0.00054965,             0.00054965,             0.00054965
                    295,                0.37604,                0.26206,                0.82021,                0.99799,                0.98863,                0.99494,                0.96554,                0.30288,                0.20691,                0.77472,              0.0005447,              0.0005447,              0.0005447
                    296,                0.38777,                 0.2548,                0.81451,                0.99517,                0.98863,                 0.9949,                0.96313,                0.30788,                0.20946,                0.77475,             0.00053975,             0.00053975,             0.00053975
                    297,                0.40054,                0.26238,                0.82278,                0.99555,                0.98863,                 0.9949,                 0.9635,                0.31069,                0.21188,                0.77516,              0.0005348,              0.0005348,              0.0005348
                    298,                0.36424,                 0.2499,                0.81497,                0.99349,                0.99213,                0.99494,                0.96277,                0.30876,                0.20796,                0.77521,             0.00052985,             0.00052985,             0.00052985
                    299,                0.37655,                0.24746,                0.81547,                0.99891,                0.98863,                0.99495,                 0.9648,                0.30335,                0.20291,                0.77399,              0.0005249,              0.0005249,              0.0005249
                    300,                0.37808,                0.24988,                0.80936,                0.99388,                0.99377,                0.99496,                0.96606,                0.30337,                0.20336,                0.77338,             0.00051995,             0.00051995,             0.00051995
                    301,                0.37633,                0.25679,                0.82006,                0.99561,                0.99289,                0.99497,                0.96382,                0.30612,                0.20509,                0.77367,               0.000515,               0.000515,               0.000515
                    302,                0.37546,                0.25285,                0.81723,                0.99649,                 0.9936,                0.99497,                0.96358,                0.30955,                0.20586,                0.77419,             0.00051005,             0.00051005,             0.00051005
                    303,                0.38131,                0.25416,                0.81753,                0.99736,                0.99256,                0.99497,                0.96556,                0.30457,                0.20102,                0.77382,              0.0005051,              0.0005051,              0.0005051
                    304,                 0.3872,                0.25111,                0.81893,                0.99905,                0.98863,                0.99496,                0.96513,                0.30151,                0.20294,                0.77378,             0.00050015,             0.00050015,             0.00050015
                    305,                0.38082,                0.25404,                0.82041,                0.99874,                0.98863,                0.99494,                0.96326,                0.30299,                0.20341,                0.77395,              0.0004952,              0.0004952,              0.0004952
                    306,                0.38889,                0.25647,                0.81871,                0.99522,                0.99213,                0.99495,                0.96323,                0.30227,                 0.2047,                0.77437,             0.00049025,             0.00049025,             0.00049025
                    307,                0.39586,                0.25494,                0.81645,                0.99857,                0.98863,                0.99496,                 0.9637,                0.30746,                0.20746,                0.77435,              0.0004853,              0.0004853,              0.0004853
                    308,                0.37922,                0.25161,                0.81358,                0.99561,                 0.9927,                0.99497,                0.96755,                0.29594,                0.20138,                0.77317,             0.00048035,             0.00048035,             0.00048035
